0.969667151584322,0.010047601542702208,0.0,0.00012498686265624128,0.0,0.00014618135783987785,0.009294576896389116,0.0008054430813541088,0.0,0.0,0.0,0.0
0.011350862745319268,0.9593290590760393,0.008905333868576707,0.0005064091437285669,0.0,0.0,8.819287622707286e-9,0.010010763542647714,5.233737107547004e-9,2.285949981970645e-8,0.0,9.80253769318393e-6
0.0015548151168819256,0.00954878299149114,0.9594266590586322,0.009642677026749185,1.1421601555361185e-8,0.00010231653115920535,0.0019186745642132002,3.1377572509950297e-9,0.007618449127802306,0.0005959078421524253,0.0,0.0
0.0,0.0,0.009541669526320077,0.9604795959484995,0.009832553612466346,0.0,0.0,1.9147153277527746e-5,3.149359767110276e-5,0.009756766533309761,0.00010834795343085765,0.0
0.00016049031701561222,0.0,0.0008088177135589906,0.008966916961314565,0.9591029315122028,0.010736053929578543,0.0,0.0,0.0,0.0,0.010052466551116718,0.0
0.0,0.0,0.0,7.917955449223857e-6,0.008758571043319084,0.9711648919673513,0.0,2.0756358078961105e-8,1.7157161626370194e-5,0.0,0.000956907358333697,0.009078490715649264
0.009791073516750784,2.573183437543559e-9,0.0,0.0002185503821493314,0.0,0.0,0.9698657465562035,0.010291417332691594,5.14633539087631e-9,0.0,0.0,0.0
0.0,0.009557629810537904,0.0,0.0004628872886348025,0.0,0.0,0.00957733569386559,0.9588730959228738,0.01132443131891166,0.000302184945798866,1.581816524886688e-5,5.151419379890494e-8
0.0009485077486827881,0.0,0.009106568156129528,0.0,0.0,0.0,0.0025511283086355713,0.008361348050695952,0.9598678507740611,0.009257740257747348,2.364930439722004e-5,0.0
0.0,0.00046526640435700013,0.0,0.00950300674425032,8.098015029609978e-5,6.0175325362542334e-5,0.0,0.00011671158822207145,0.009926571879962409,0.9601109187012926,0.009356835587724283,0.0004436030837625956
0.0,0.0,8.542455839239841e-5,4.116452966584574e-9,0.009893921848817109,0.0,0.0,0.0003726832568632401,3.5243358335937404e-10,0.009691366691080833,0.9599641808633984,0.010059016433386653
2.8062010190899323e-8,6.116813971028391e-8,0.0,0.0,0.0,0.009936561980183693,0.0,0.0,0.0,0.0,0.010058934874185745,0.9698649255094404
