0.9701039829548297,0.009890973491048293,0.0,0.0,0.0,2.1885167491164765e-5,0.009744707334281965,0.0,0.00023489930291056566,1.6732920135234836e-7,0.0,0.0
0.009704436329164711,0.9609048525215625,0.0093374697128872,5.678601034552005e-5,7.073045451758203e-8,1.1528909860918542e-5,0.0,0.009742621242155258,0.00025996517309491955,0.0,0.0,1.453112949545861e-5
0.0,0.009902074739614474,0.9602657283020006,0.009825636032250557,0.0,0.0,0.0001303001477770407,0.00043792843150956747,0.009463632289510126,0.0,0.0,0.0
0.0,0.00018228290385746793,0.009829961670950812,0.9599898518658291,0.009996019819574608,0.0,0.0,0.0,0.0,0.009969095177122144,0.0,0.0
0.0,3.787107786569475e-5,0.0,0.009973822113923196,0.95996698771406,0.010021996286298872,0.0,0.0,0.0,0.0,0.009959188433123736,3.735018591794152e-5
0.0,5.6801007051977665e-6,0.0,0.0,0.009949864238903585,0.9700480122409828,0.0,0.0,0.0,0.0,0.0002286146177221821,0.009804617000243408
0.009801524690082246,9.625379505633013e-5,0.0,9.357735009715716e-5,0.0,0.0,0.9697844091048213,0.01019746988234586,0.0,3.792991172733747e-5,0.0,0.0
2.881810790909833e-5,0.009952640917734908,1.247663680957626e-5,0.0,0.0,0.0,0.010329198748035362,0.9595227672286386,0.010144796411737341,0.0,0.0,0.0
0.0,0.0,0.010008165909113279,0.0,0.0,0.0,0.0,0.0100450466486063,0.9601959978777146,0.009764711567717521,0.0,0.0
0.00015693179017436826,8.106491051172607e-5,0.0,0.009750413009651196,0.0,2.367566509114799e-5,1.623490780421247e-7,0.0,0.009925606642511199,0.9600898779808746,0.010002587080918234,0.0
8.766822020079364e-6,0.0,3.154206058518209e-5,0.0,0.00996306576073426,0.0,0.0,0.0,6.467560255980915e-5,0.00994538362397052,0.9601370083287377,0.00985032942456268
4.027916820460581e-5,0.0,0.0,0.0,0.0,0.009985656656250393,0.0,0.0,0.0,0.0,0.010086511043421452,0.9698974123446416
