0.0011097663294205768,0.00048528119850776806,0.00032527002953687144,-3.318963376674294e-5
0.000999494413398846,-9.981819793765383e-5,-0.00025479681648410424,-0.0005058436856073342
0.0011153060672905854,-0.00011046931948435446,-0.00022734692271862591,4.518549363664202e-5
0.0012245660857373567,0.00011488589737417231,-0.0003107733562717323,7.597746944549682e-5
-0.0002840714659541252,0.0011317502905671035,5.814894959329916e-5,-3.4924762511117106e-5
-8.47758263104933e-5,0.0011709001730385651,0.00019568720865154938,0.00037620158013571957
1.302453095444476e-5,-3.771068360472978e-6,0.0012505490290131021,-0.00024982040011893233
-0.00013365128332680766,-6.0522950042882486e-5,0.001300390920025021,-0.00015420203895813748
-0.00019997045348093054,-0.00020802536341976957,0.0010549928503915471,6.48923119366766e-5
0.00010292539626322934,0.00017098234471046527,0.00034202336087644635,0.00032448385487844064
-1.7863221382211365e-5,-0.00042976024501291095,-0.00011919830580685841,0.001959747289069538
3.801476742687937e-5,3.383181712402775e-5,-0.0003063970819142427,0.0012465653867797847
