-0.06023950934625308,0.0004604147397685437,-0.00012439113716937857,5.383426742469426e-5
-0.05968543837250076,-0.0009392294113614268,-0.00015485708944780889,-0.0003828378051402685
-0.059577860445503096,-0.0002846418781610631,-0.00044699397689680886,0.0002323113918946944
-0.06093437183258512,0.00033220104161171826,6.9509354019288e-5,0.0003132091503330112
-0.00037595895156869956,-0.06010815691643772,0.0003981655157623537,0.00043206361495674964
0.0006144206958803221,-0.05954754637382454,-9.486219055195968e-5,0.00017218307030959152
-3.2393343288031587e-5,-0.00021350039272922798,-0.060487169627814544,8.065222949453999e-5
-3.7369285384238614e-6,0.0003184298363298744,-0.059684750681128815,-0.0002580389528430231
-0.0004902137367432433,0.0003390939742120773,-0.06001338660676296,-0.00015900040596395493
0.0005775141176662384,0.00023129495245358722,-0.05993836819639526,-1.7137243159920657e-5
0.00021795754228443745,9.070407622213653e-5,0.0004535453092408039,-0.06033923393768903
-0.0005086122281911636,0.00015599046832738225,7.395606365794764e-5,-0.05954228944284137
