0.060004375652796114,-2.0750669766957085e-5,-8.501429935190326e-6,1.2220197373676978e-5
0.06000502529154004,3.70204922468129e-5,-2.8660571483773946e-5,-2.3953050511793925e-5
0.06002145281111087,-3.5360151478720464e-5,3.726492636002626e-5,-1.955585322232282e-5
0.060021022659200826,3.338223903609047e-5,-1.620154141443737e-5,-1.4655087590398458e-5
2.1039957890679804e-5,0.05997017469765577,-2.968524837146291e-5,1.346560894269144e-5
-1.1127112815963703e-5,0.06001102879831778,6.120004036526145e-6,-2.4406916659609332e-5
-2.2740127302203924e-5,-3.874759162238136e-5,0.05998904928051536,1.2744992525039717e-5
-7.837600536507554e-6,2.9044312086632834e-5,0.0600034269680583,3.2699709855084564e-5
4.7173060655939077e-5,3.081861647268225e-5,0.060011822931121665,-9.175701421468653e-6
-8.393610812873141e-5,-2.1694325166234613e-6,0.060012814014676494,1.613359096099086e-5
4.627960988993398e-5,-9.32727569948839e-7,9.459935609751363e-6,0.059962218195596724
3.081119104612939e-5,1.831649870656753e-5,3.289522828009305e-5,0.06000953579692592
