0.00999847563756473,1.3880647965473258e-5,3.338762809894224e-7,0.0,0.0,0.0,7.932819375706785e-6,1.5534495667840903e-5,1.6803153390907457e-5,2.031268616752843e-8,1.1324206129981806e-5,0.0
8.806981661765024e-6,0.009988027356341047,0.0,0.0,1.842548941167261e-5,0.0,2.7309847608405137e-5,0.0,0.0,0.0,1.5661750092609512e-6,0.0
0.0,0.0,0.009989362352430912,1.9873028733351003e-5,0.0,2.9061978575381357e-5,0.0,1.249708298213466e-5,3.028379231301156e-5,0.0,4.3365211396449596e-5,0.0
2.572761696967277e-5,1.1556874960350955e-6,1.6472686400964563e-6,0.010015482937852562,0.0,1.5902989085645883e-5,0.0,1.606523017918768e-5,4.9291226768070865e-6,1.5806584318920524e-6,7.830986736544091e-6,0.0
0.0,0.0,0.0,1.0298714570145153e-5,0.00996665630809385,1.117528425078532e-5,9.607467533028268e-6,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.530172166834436e-5,3.092043097083103e-5,0.009979359845493987,1.464853819550309e-5,0.0,0.0,0.0,0.0,1.8475396860069396e-5
0.0,1.2271306114339448e-5,0.0,0.0,8.499078177807167e-6,0.0,0.010029822022443506,2.8367048935956607e-5,5.5474398170097836e-5,0.0,1.916423742478399e-5,0.0
0.0,0.0,2.5418891078222775e-5,0.0,0.0,2.596229049504779e-5,0.0,0.0099995977000314,2.177934715987421e-5,3.248246454865332e-5,0.0,4.5043647227986735e-6
2.521550355309134e-5,3.128296769021707e-5,1.301668303504391e-7,0.0,8.715525619807379e-6,0.0,2.4768347686302113e-5,2.6567313696625362e-5,0.009967633666449609,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.382800229770685e-6,1.5832355493154035e-5,0.0,1.1259015875779754e-5,1.5112633649315586e-5,0.009985580573086008,1.3019140717224675e-5,0.0
2.020733955234395e-5,0.0,0.0,0.0,2.5335411779486286e-5,3.6150705408159076e-6,7.679373069186567e-6,3.669998735290939e-5,8.955493584503576e-6,9.000772168238414e-6,0.009987413628435629,3.370868424130348e-6
2.8045890618170907e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001004715718013e-6,0.0,3.1749642254482e-5,0.009992831706627897
